Actividad_500	MW	GD	nAT	nSK	nBT	nBO	RBN	nDB	nTB	nAB	nH	nC	nN	nO	nP	nS	nF	nCL	nBR	nI	nB	nHM	nHet	nX	H%	C%	N%	O%	X%	nStructures	totalcharge	nCIC	nCIR	TRS	Rbrid	NRS	nR03	nR04	nR05	nR06	nR07	nR08	nR09	nR10	nR11	nR12	Hy	AMR	TPSA(NO)	TPSA(Tot)	MLOGP	ALOGP	SAtot	SAacc	SAdon	Vx	VvdwMG	VvdwZAZ	BLTF96	BLTD48	BLTA96	Ro5	DLS_01	DLS_02	DLS_03	DLS_04	DLS_05	DLS_06	DLS_07	DLS_cons	LLS_01	LLS_02	CMC-80	CMC-50	Inflammat-80	Inflammat-50	Depressant-80	Depressant-50	Psychotic-80	Psychotic-50	Hypertens-80	Hypertens-50	Hypnotic-80	Hypnotic-50	Neoplastic-80	Neoplastic-50	Infective-80	Infective-50
1	48094	71	51	31	53	33	9	3	0	11	20	18	4	4	0	1	3	1	0	0	0	2	13	4	392157	352941	78431	78431	78431	1	0	3	3	15	0	3	0	1	1	1	0	0	0	0	0	0	3848	1045324	11939	12777	30018	30375	533.009	1948702	328972	5039369	2099086	37633	-39415	-41717	-42318	0	1	8333	8333	1	1	1	1	9524	1667	875	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1	44293	767	50	28	51	29	8	3	0	6	22	17	2	4	0	1	3	1	0	0	0	2	11	4	44	34	4	8	8	1	0	2	2	12	0	2	0	0	0	2	0	0	0	0	0	0	3884	984507	897	9808	20053	36311	5.149.232	1597539	328972	479701	1999758	36557	-30945	-32251	-32353	0	1	1	1	1	1	1	1	1	3333	1	1	0	1	0	0	0	1	0	1	0	0	0	1	0	1	0
1	4289	798	47	27	48	28	8	3	0	6	20	16	2	4	0	1	3	1	0	0	0	2	11	4	425532	340426	42553	85106	85106	1	0	2	2	11	0	2	0	0	1	1	0	0	0	0	0	0	4139	938497	897	9808	17755	31749	4.888.465	1597539	328972	4562957	1903835	34827	-28991	-30067	-30055	0	1	1	1	1	1	1	1	1	3333	1	1	0	1	0	0	0	1	0	1	1	0	0	1	0	1	0
1	44293	767	50	28	51	29	8	3	0	6	22	17	2	4	0	1	3	1	0	0	0	2	11	4	44	34	4	8	8	1	0	2	2	12	0	2	0	0	0	2	0	0	0	0	0	0	3884	987901	897	9808	20053	3241	5.169.811	1597539	328972	479701	1999758	36557	-30945	-32251	-32353	0	1	1	1	1	1	1	1	1	3333	1	1	0	1	0	0	0	1	0	1	0	0	0	1	0	1	0
1	41487	831	44	26	45	27	8	3	0	6	18	15	2	4	0	1	3	1	0	0	0	2	11	4	409091	340909	45455	90909	90909	1	0	2	2	10	0	2	0	1	0	1	0	0	0	0	0	0	4411	892059	897	9808	15406	25949	4.627.697	1597539	328972	4328904	1807911	33097	-26995	-27835	-27706	0	1	1	1	1	1	1	1	1	3333	1	1	0	1	0	0	0	1	0	1	1	0	0	1	0	1	0
1	4289	798	47	27	48	28	8	3	0	6	20	16	2	4	0	1	3	1	0	0	0	2	11	4	425532	340426	42553	85106	85106	1	0	2	2	11	0	2	0	0	1	1	0	0	0	0	0	0	4139	941891	897	9808	17755	27848	4.909.043	1597539	328972	4562957	1903835	34827	-28991	-30067	-30055	0	1	1	1	1	1	1	1	1	3333	1	1	0	1	0	0	0	1	0	1	1	0	0	1	0	1	0
1	4449	767	48	28	49	29	8	3	0	6	20	16	2	5	0	1	3	1	0	0	0	2	12	4	416667	333333	41667	104167	83333	1	0	2	2	12	0	2	0	0	0	2	0	0	0	0	0	0	4237	95384	9893	10731	10163	24016	5.039.621	1707537	328972	4660465	1943797	35706	-22539	-22855	-22463	0	1	1	1	1	1	1	1	1	3333	1	1	0	1	0	0	0	1	0	1	0	0	0	1	0	1	0
1	46691	736	48	30	50	32	9	3	0	11	18	17	4	4	0	1	3	1	0	0	0	2	13	4	375	354167	83333	83333	83333	1	0	3	3	14	0	3	1	0	1	1	0	0	0	0	0	0	408	99807	11939	12777	27765	28139	5.094.668	1948702	328972	4805316	2003162	35903	-37501	-39577	-40065	0	1	8333	8333	1	1	1	1	9524	3333	875	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
1	49295	706	52	32	55	35	9	3	0	11	20	19	4	4	0	1	3	1	0	0	0	2	13	4	384615	365385	76923	76923	76923	1	0	4	5	19	2	3	0	3	1	1	0	0	0	0	0	0	3628	1070285	11939	12777	32226	29003	5.355.436	1948702	328972	5093023	2121075	38127	-41292	-43815	-44526	0	1	8333	8333	1	1	1	1	9524	1667	875	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1	52093	642	51	34	53	36	9	3	0	17	17	20	4	4	0	1	4	1	0	0	0	2	14	5	333333	392157	78431	78431	98039	1	0	3	3	17	0	3	0	0	1	2	0	0	0	0	0	0	3517	1133371	11939	12777	38603	39952	5.515.077	2098303	328972	5322425	2215092	39818	-46712	-49873	-50903	0	75	8333	6667	5	5	8333	1	7262	1667	875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	4129	831	46	26	47	27	8	3	0	6	20	16	2	3	0	1	3	1	0	0	0	2	10	4	434783	347826	43478	65217	86957	1	0	2	2	10	0	2	0	1	0	1	0	0	0	0	0	0	4031	921386	8047	8885	25474	40925	4.757.887	148754	328972	4465449	1863872	33948	-35553	-37401	-37774	0	1	1	1	1	1	1	1	1	3333	1	1	0	1	0	0	0	1	0	1	0	0	0	1	0	1	0
1	42693	798	49	27	50	28	8	3	0	6	22	17	2	3	0	1	3	1	0	0	0	2	10	4	44898	346939	40816	61224	81633	1	0	2	2	11	0	2	0	0	1	1	0	0	0	0	0	0	3772	967396	8047	8885	27773	45487	5.018.655	148754	328972	4699502	1959796	35678	-37507	-39584	-40073	0	1	1	1	1	1	1	1	1	3333	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0
1	44096	767	52	28	53	29	8	3	0	6	24	18	2	3	0	1	3	1	0	0	0	2	10	4	461538	346154	38462	57692	76923	1	0	2	2	12	0	2	0	0	0	2	0	0	0	0	0	0	353	1013406	8047	8885	30025	50049	5.279.422	148754	328972	4933555	2055719	37408	-39421	-41724	-42325	0	1	1	1	1	1	1	1	1	1667	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
1	44293	767	50	28	51	29	8	3	0	6	22	17	2	4	0	1	3	1	0	0	0	2	11	4	44	34	4	8	8	1	0	2	2	12	0	2	0	0	0	2	0	0	0	0	0	0	3884	988883	897	9808	20053	32354	5.169.811	1597539	328972	479701	1999758	36557	-30945	-32251	-32353	0	1	1	1	1	1	1	1	1	3333	1	1	0	1	0	0	0	1	0	1	0	0	0	1	0	1	0
1	41487	831	44	26	45	27	8	3	0	6	18	15	2	4	0	1	3	1	0	0	0	2	11	4	409091	340909	45455	90909	90909	1	0	2	2	10	0	2	0	1	0	1	0	0	0	0	0	0	4411	892277	897	9808	15406	25602	4.648.276	1597539	328972	4328904	1807911	33097	-26995	-27835	-27706	0	1	1	1	1	1	1	1	1	3333	1	1	0	1	0	0	0	1	0	1	1	0	0	1	0	1	0
1	44087	767	44	28	45	29	9	3	0	11	16	15	4	4	0	1	3	1	0	0	0	2	13	4	363636	340909	90909	90909	90909	1	0	2	2	11	0	2	0	0	1	1	0	0	0	0	0	0	459	925337	11939	12777	23118	23061	4.833.901	1948702	328972	4517608	1885249	33679	-3355	-35162	-35418	0	1	1	8333	8	5	1	1	8762	3333	1	1	0	1	0	0	0	1	0	1	0	0	0	1	0	1	0
1	4549	739	47	29	48	30	10	3	0	11	18	16	4	4	0	1	3	1	0	0	0	2	13	4	382979	340426	85106	85106	85106	1	0	2	2	11	0	2	0	0	1	1	0	0	0	0	0	0	4327	972883	11939	12777	25467	26273	5.094.668	1948702	328972	4751661	1981173	35409	-35547	-37393	-37767	0	1	6667	8333	1	5	1	1	8571	3333	1	1	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0
1	49196	706	53	32	56	35	9	3	0	11	21	20	3	4	0	1	3	1	0	0	0	2	12	4	396226	377358	56604	75472	75472	1	0	4	5	19	2	3	0	3	1	1	0	0	0	0	0	0	3319	107762	11615	12453	41877	30675	5.413.944	1933517	328972	5161296	2149056	38757	-49496	-52983	-54177	0	75	8333	8333	1	1	1	1	9167	1667	875	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1	51994	642	52	34	54	36	9	3	0	17	18	21	3	4	0	1	4	1	0	0	0	2	13	5	346154	403846	57692	76923	96154	1	0	3	3	17	0	3	0	0	1	2	0	0	0	0	0	0	3225	1139495	11615	12453	48197	42819	5.624.276	2083118	328972	5390698	2243073	40448	-54868	-58988	-60497	1	5	6667	6667	7	5	8333	1	6952	1667	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	36294	1039	41	22	43	24	4	3	0	5	19	14	2	3	0	2	0	1	0	0	0	3	8	1	463415	341463	4878	73171	2439	1	0	3	4	17	2	2	0	0	2	0	1	1	0	0	0	0	11586	86822	8926	12588	1783	25523	4.238.692	1187601	493022	4072259	1702729	29546	-29055	-30138	-3013	0	1	1	1	1	1	1	1	1	3333	1	1	1	1	0	1	0	1	0	1	1	0	0	1	1	1	1
1	43597	764	51	29	53	31	6	4	0	12	22	20	3	4	0	1	0	1	0	0	0	2	9	1	431373	392157	58824	78431	19608	1	0	3	3	19	0	3	0	0	0	2	1	0	0	0	0	0	9598	1111704	10957	11795	19495	29407	5.240.931	1470293	509079	511113	2128496	37644	-3047	-3172	-31795	0	1	1	1	8	5	1	1	9	3333	1	1	0	1	0	0	0	1	0	1	0	0	0	1	0	1	0
1	44295	764	50	29	52	31	5	3	0	12	21	20	2	3	0	1	2	1	0	0	0	2	9	3	42	40	4	6	6	1	0	3	3	18	0	3	0	0	0	3	0	0	0	0	0	0	9598	1067439	8926	9764	40413	43448	5.166.928	150286	509079	4977741	2073828	37143	-48251	-51592	-52713	0	1	1	1	8	5	1	1	9	1667	1	1	0	1	0	0	0	1	0	1	0	0	0	1	0	1	0
1	4299	794	46	28	48	30	5	3	0	12	18	19	1	4	0	1	2	1	0	0	0	2	9	3	391304	413043	21739	86957	65217	1	0	3	3	18	0	3	0	0	0	3	0	0	0	0	0	0	3177	1000627	8646	9484	38225	46616	4.865.207	1432752	328972	4675415	1949924	35192	-46391	-49514	-50525	0	1	1	1	8	5	1	1	9	1667	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0
1	39992	862	46	26	48	28	4	2	0	12	20	19	1	2	0	1	2	1	0	0	0	2	7	3	434783	413043	21739	43478	65217	1	0	3	3	18	0	3	0	0	0	3	0	0	0	0	0	0	289	986234	6016	6854	46816	45334	4.692.613	1071304	328972	4551827	1899273	33698	-53694	-57675	-59116	0	75	8333	1	8	5	1	1	8405	3333	875	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0
0	38297	978	43	24	46	27	3	2	0	11	19	17	2	2	0	2	0	1	0	0	0	3	7	1	44186	395349	46512	46512	23256	1	0	4	7	23	3	2	0	0	2	1	1	1	0	0	1	1	10389	979265	7219	10881	27325	30653	4.332.267	936151	493022	4353654	1818055	31003	-37126	-39159	-39625	0	1	1	1	8	5	1	1	9	5	1	1	1	1	0	0	0	1	0	1	1	0	0	1	1	1	0
0	33493	1158	39	20	41	22	3	2	0	5	19	13	2	2	0	2	0	1	0	0	0	3	7	1	487179	333333	51282	51282	25641	1	0	3	4	17	2	2	0	0	2	0	1	1	0	0	0	0	12015	819923	7219	10881	19944	24593	3.940.197	936151	493022	3812126	1596117	27201	-30852	-32147	-32244	0	1	1	1	1	1	1	1	1	5	1	1	1	1	0	1	0	0	0	1	1	1	0	1	1	1	1
1	40246	847	44	28	48	32	3	2	0	17	16	19	4	2	0	1	2	0	0	0	0	1	9	2	363636	431818	90909	45455	45455	1	0	5	8	26	2	3	1	0	1	3	0	0	1	1	0	0	988	1026572	9208	10046	27536	38013	4.062.148	1253119	495602	4342193	1813358	31387	-37306	-39359	-39836	0	1	1	1	8	5	1	1	9	5	875	1	0	1	0	0	0	1	0	1	0	0	0	1	0	1	0
0	3425	978	46	24	49	27	3	2	0	12	22	19	2	2	0	1	0	0	0	0	0	1	5	0	478261	413043	43478	43478	0	1	0	4	7	24	3	2	0	0	1	2	1	1	0	0	1	1	9566	96503	7219	8057	28873	33765	4.197.002	936151	493022	4275415	178599	30827	-38442	-40629	-41173	0	1	1	1	8	5	1	1	9	5	1	1	1	1	0	1	0	1	0	1	1	0	0	1	1	1	0
0	46403	731	57	31	60	34	5	3	0	12	26	22	3	4	0	1	0	1	0	0	0	2	9	1	45614	385965	52632	70175	17544	1	0	4	5	24	1	3	0	0	0	4	0	0	0	1	0	0	2569	1205867	9294	10132	2457	35522	5.579.684	1179978	328972	5470266	2275683	40132	-34785	-36542	-3687	0	1	8333	1	1	5	1	1	9048	3333	875	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
1	46399	764	49	29	51	31	5	4	0	12	20	19	1	4	0	2	2	1	0	0	0	3	10	3	408163	387755	20408	81633	61224	1	0	3	3	18	0	3	0	0	0	3	0	0	0	0	0	0	3303	108327	943	11106	37486	42626	5.165.699	1498376	312914	5018439	2090508	37307	-45763	-48811	-49786	0	1	8333	1	8	5	1	1	8762	1667	875	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
1	43244	782	44	30	48	34	4	4	0	17	14	19	4	4	0	1	2	0	0	0	0	1	11	2	318182	431818	90909	90909	45455	1	0	5	8	26	2	3	1	0	1	3	0	0	1	1	0	0	-2169	1052815	11188	12026	33441	44423	4.297.346	1431617	16663	4465781	1864008	32881	-42325	-44969	-45741	0	1	1	1	4	0	1	1	7714	1667	875	1	0	1	0	0	0	1	0	1	0	0	0	1	0	1	0
0	37248	892	46	26	49	29	4	4	0	12	20	19	2	4	0	1	0	0	0	0	0	1	7	0	434783	413043	43478	86957	0	1	0	4	7	24	3	2	0	0	1	2	1	1	0	0	1	1	-2937	991273	9199	10037	34257	40175	443.22	1114649	16405	4399003	1836641	32321	-43018	-45744	-46557	0	1	1	1	8	5	1	1	9	1667	1	1	1	1	0	1	0	1	0	1	0	0	0	1	0	1	0
0	48549	66	57	34	60	37	6	1	0	12	23	24	2	2	0	0	6	0	0	0	0	0	10	6	403509	421053	35088	35088	105263	1	-1	4	4	21	0	4	1	0	0	3	0	0	0	0	0	0	-7001	1105924	5626	5626	46733	51714	5.474.038	161438	0	5242359	2182278	40872	-53623	-57597	-59033	0	75	6667	1	1	1	1	1	9167	3333	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	52758	601	66	37	69	40	6	1	0	12	29	27	2	2	0	0	6	0	0	0	0	0	10	6	439394	409091	30303	30303	90909	1	-1	4	4	24	0	4	0	0	0	4	0	0	0	0	0	0	-7244	1243954	5626	5626	52598	654	625.634	161438	0	5944518	2470048	46062	-58608	-63168	-64898	1	5	6667	6667	8	1	6667	1	7571	3333	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	58952	537	63	41	66	44	6	1	0	18	22	28	2	2	0	0	9	0	0	0	0	0	13	9	349206	444444	31746	31746	142857	1	-1	4	4	24	0	4	0	0	0	4	0	0	0	0	0	0	-6785	1292369	5626	5626	57717	6877	6.274.796	2063183	0	6051993	2514096	47731	-6296	-68031	-70017	1	5	6667	6667	6	5	6667	1	6571	3333	625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	51355	619	63	36	66	39	7	1	0	12	27	26	2	2	0	0	6	0	0	0	0	0	10	6	428571	412698	31746	31746	95238	1	-1	4	4	22	0	4	0	1	0	3	0	0	0	0	0	0	-7167	1198712	5626	5626	5067	60163	5.995.573	161438	0	5710465	2374125	44332	-5697	-61337	-6297	1	5	6667	6667	8	1	6667	1	7571	3333	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	53555	583	63	38	66	41	7	1	0	18	25	28	2	2	0	0	6	0	0	0	0	0	10	6	396825	444444	31746	31746	95238	1	-1	4	4	24	0	4	0	0	0	4	0	0	0	0	0	0	-7316	1280178	5626	5626	52229	62559	6.189.783	161438	0	5964286	247815	4591	-58295	-62818	-64529	1	5	6667	6667	6	5	6667	1	6571	3333	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	54958	567	66	39	69	42	8	1	0	18	27	29	2	2	0	0	6	0	0	0	0	0	10	6	409091	439394	30303	30303	90909	1	-1	4	4	24	0	4	0	0	0	4	0	0	0	0	0	0	-7385	1326188	5626	5626	54107	67121	645.055	161438	0	6198339	2574073	4764	-59891	-64602	-66407	1	5	6667	6667	8	5	6667	1	6857	3333	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	54397	619	55	36	58	39	4	3	0	18	19	25	1	3	0	1	5	1	0	0	0	2	11	6	345455	454545	18182	54545	109091	1	0	4	4	24	0	4	0	0	0	4	0	0	0	0	0	0	-6892	1254211	5445	6283	55409	58481	5.750.618	1473828	0	5675249	2359692	43396	-60997	-65838	-67709	1	5	6667	6667	6	5	6667	1	6571	1667	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	5794	601	54	37	57	40	4	3	0	18	17	24	2	3	0	1	5	2	0	0	0	3	13	7	314815	444444	37037	55556	12963	1	0	4	4	24	0	4	0	0	0	4	0	0	0	0	0	0	-6439	1291303	6734	7572	47532	55711	5.911.442	1641683	0	5810299	2415041	44287	-54302	-58356	-59832	1	5	6667	8333	5	5	8333	1	6905	1667	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	58039	601	53	37	56	40	4	3	0	18	16	23	3	3	0	1	5	2	0	0	0	3	14	7	301887	433962	56604	56604	132075	1	0	4	4	24	0	4	0	0	0	4	0	0	0	0	0	0	-6171	127212	8023	8861	45964	53534	5.858.247	1809538	0	5742027	238706	43657	-5297	-56866	-58264	1	5	6667	8333	5	5	8333	1	6905	1667	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	54496	619	54	36	57	39	4	3	0	18	18	24	2	3	0	1	5	1	0	0	0	2	12	6	333333	444444	37037	55556	111111	1	0	4	4	24	0	4	0	0	0	4	0	0	0	0	0	0	-6616	1232642	6734	7572	45564	46975	5.697.423	1641683	0	5606977	2331712	42766	-52629	-56486	-57864	1	5	6667	8333	7	5	8333	1	719	1667	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	54496	619	54	36	57	39	4	3	0	18	18	24	2	3	0	1	5	1	0	0	0	2	12	6	333333	444444	37037	55556	111111	1	0	4	4	24	0	4	0	0	0	4	0	0	0	0	0	0	-6616	1228922	6734	7572	45564	5126	5.697.423	1641683	0	5606977	2331712	42766	-52629	-56486	-57864	1	5	6667	8333	7	5	8333	1	719	1667	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	4819	71	48	31	50	33	4	3	0	12	17	20	1	3	0	1	5	1	0	0	0	2	11	6	354167	416667	20833	625	125	1	0	3	3	18	0	3	0	0	0	3	0	0	0	0	0	0	-6393	1048341	5445	6283	47438	43645	509.778	1473828	0	4899668	2041831	37864	-54222	-58266	-59738	0	75	6667	1	8	5	1	1	8167	1667	75	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1	49593	685	51	32	53	34	5	3	0	12	19	21	1	3	0	1	5	1	0	0	0	2	11	6	372549	411765	19608	58824	117647	1	0	3	3	18	0	3	0	0	0	3	0	0	0	0	0	0	-6505	1092859	5445	6283	49532	46201	5.358.547	1473828	0	5133721	2137754	39594	-56002	-60255	-61832	0	75	6667	1	8	5	1	1	8167	1667	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	47467	677	64	34	68	38	7	3	0	18	30	28	2	3	0	1	0	0	0	0	0	1	6	0	46875	4375	3125	46875	0	1	0	5	8	30	3	3	0	0	1	3	1	1	0	0	1	1	1183	1342077	7527	8365	41191	53988	5.962.392	1038736	344157	6013289	2498233	43894	-48913	-52332	-53491	0	1	8333	1	8	5	1	1	8762	1667	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	49413	726	60	32	64	36	6	3	0	11	28	23	3	3	0	2	0	1	0	0	0	3	9	1	466667	383333	5	5	16667	1	0	5	8	28	3	3	0	0	3	1	1	1	0	0	1	1	2389	1290201	7851	11513	30969	41695	5.736.919	1069979	344157	5769435	2398293	41862	-40224	-42621	-43269	0	1	8333	1	8	5	1	1	8762	1667	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	50816	701	63	33	67	37	6	3	0	11	30	24	3	3	0	2	0	1	0	0	0	3	9	1	47619	380952	47619	47619	15873	1	0	5	8	29	3	3	0	0	2	2	1	1	0	0	1	1	2219	1336211	7851	11513	33046	46257	5.997.686	1069979	344157	6003488	2494217	43592	-41989	-44594	-45346	0	75	8333	8333	9	5	8333	1	8071	1667	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	50816	701	63	33	67	37	6	3	0	11	30	24	3	3	0	2	0	1	0	0	0	3	9	1	47619	380952	47619	47619	15873	1	0	5	8	29	3	3	0	0	2	2	1	1	0	0	1	1	2219	1336211	7851	11513	33046	46257	5.997.686	1069979	344157	6003488	2494217	43592	-41989	-44594	-45346	0	75	8333	8333	9	5	8333	1	8071	1667	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	58525	594	72	39	77	44	7	3	0	17	33	29	4	3	0	2	0	1	0	0	0	3	10	1	458333	402778	55556	41667	13889	1	0	6	9	35	3	4	0	0	2	3	1	1	0	0	1	1	1618	1580285	8175	11837	35835	53379	684.952	1101223	344157	694485	2880021	50224	-44359	-47243	-48135	0	75	6667	8333	7	5	8333	1	7548	1667	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	51013	701	61	33	65	37	6	3	0	11	28	23	3	4	0	2	0	1	0	0	0	3	10	1	459016	377049	4918	65574	16393	1	0	5	8	29	3	3	0	0	2	2	1	1	0	0	1	1	252	1305544	8774	12436	23378	33962	5.888.075	1179978	344157	5866944	2438256	42741	-33771	-35409	-35678	0	75	8333	8333	9	5	8333	1	8071	3333	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	53016	655	63	35	67	39	8	3	0	17	28	26	3	3	0	2	0	1	0	0	0	3	9	1	444444	412698	47619	47619	15873	1	0	5	8	29	3	3	0	0	2	2	1	1	0	0	1	1	82	1407978	873	12392	34881	47561	6.201.993	1218844	524265	6257309	2598241	4517	-43549	-46337	-47181	0	75	8333	8333	7	5	8333	1	7786	1667	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	52394	66	53	34	56	37	4	3	0	12	19	22	1	4	0	1	5	1	0	0	0	2	12	6	358491	415094	18868	75472	113208	1	0	4	4	21	0	4	1	0	0	3	0	0	0	0	0	0	-2461	1132045	7468	8306	43715	42992	5.642.324	1900661	426833	5284884	2199706	40967	-51058	-54729	-56015	1	5	8333	8333	9	5	8333	1	7714	1667	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	52394	66	53	34	56	37	4	3	0	12	19	22	1	4	0	1	5	1	0	0	0	2	12	6	358491	415094	18868	75472	113208	1	0	4	4	21	0	4	1	0	0	3	0	0	0	0	0	0	-2461	1132045	7468	8306	43715	42992	5.642.324	1900661	426833	5284884	2199706	40967	-51058	-54729	-56015	1	5	8333	8333	9	5	8333	1	7714	1667	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	50794	682	52	33	55	36	4	3	0	12	19	22	1	3	0	1	5	1	0	0	0	2	11	6	365385	423077	19231	57692	115385	1	0	4	4	21	0	4	1	0	0	3	0	0	0	0	0	0	-661	1121074	5445	6283	51592	48723	5.358.547	1473828	0	5187375	2159744	40088	-57753	-62212	-63892	1	5	6667	6667	6	5	6667	1	6571	1667	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	52197	66	55	34	58	37	4	3	0	12	21	23	1	3	0	1	5	1	0	0	0	2	11	6	381818	418182	18182	54545	109091	1	0	4	4	22	0	4	0	1	0	3	0	0	0	0	0	0	-671	1167084	5445	6283	53619	53285	5.619.314	1473828	0	5421429	2255667	41818	-59476	-64138	-65919	1	5	6667	6667	8	5	6667	1	6857	1667	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	536	639	58	35	61	38	4	3	0	12	23	24	1	3	0	1	5	1	0	0	0	2	11	6	396552	413793	17241	51724	103448	1	0	4	4	23	0	4	0	0	1	3	0	0	0	0	0	0	-6803	1213094	5445	6283	55617	57847	5.880.082	1473828	0	5655482	2351591	43548	-61174	-66036	-67917	1	5	6667	6667	6	5	6667	1	6571	1667	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	55003	619	61	36	64	39	4	3	0	12	25	25	1	3	0	1	5	1	0	0	0	2	11	6	409836	409836	16393	4918	98361	1	0	4	4	24	0	4	0	0	0	4	0	0	0	0	0	0	-6892	1259104	5445	6283	57585	62409	6.140.849	1473828	0	5889535	2447514	45278	-62847	-67906	-69885	1	5	6667	6667	8	5	6667	1	6857	1667	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	51202	66	58	34	61	37	7	4	0	12	24	23	3	4	0	1	2	1	0	0	0	2	11	3	413793	396552	51724	68966	51724	1	0	4	4	22	0	4	1	0	0	2	1	0	0	0	0	0	2642	1227389	9558	10396	28019	35405	5.787.988	1620631	360215	5691362	2366296	42812	-37716	-39818	-40319	0	75	8333	8333	9	5	8333	1	8071	3333	875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	51202	66	58	34	61	37	7	4	0	12	24	23	3	4	0	1	2	1	0	0	0	2	11	3	413793	396552	51724	68966	51724	1	0	4	4	22	0	4	1	0	0	2	1	0	0	0	0	0	2642	1234553	9558	10396	28019	34129	5.787.988	1620631	360215	5691362	2366296	42812	-37716	-39818	-40319	0	75	8333	8333	9	5	8333	1	8071	3333	875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	54404	619	61	36	64	39	7	4	0	12	25	24	3	4	0	1	3	1	0	0	0	2	12	4	409836	393443	4918	65574	65574	1	0	4	4	22	0	4	1	0	0	2	1	0	0	0	0	0	2587	128684	9558	10396	31072	42439	6.114.655	1770232	360215	5954651	2474201	45149	-40311	-42719	-43372	0	75	8333	8333	9	1	8333	1	8786	1667	875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	47604	706	58	32	61	35	7	4	0	12	26	23	3	4	0	1	0	1	0	0	0	2	9	1	448276	396552	51724	68966	17241	1	0	4	4	22	0	4	1	0	0	2	1	0	0	0	0	0	2389	1232775	9558	10396	25942	36363	5.731.312	1321429	360215	563289	2342332	41598	-35951	-37845	-38242	0	1	8333	1	1	5	1	1	9048	3333	875	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1	48807	726	54	32	58	36	5	3	0	17	22	23	3	3	0	2	0	1	0	0	0	3	9	1	407407	425926	55556	55556	18519	1	0	5	8	29	3	3	0	0	2	2	1	1	0	0	1	1	2389	1255445	8816	12478	31429	44312	5.455.732	1206592	344157	555515	2310471	3998	-40614	-43057	-43729	0	1	8333	1	8	5	1	1	8762	1667	75	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1	51711	677	59	34	63	38	7	3	0	17	25	25	2	4	0	2	0	1	0	0	0	3	9	1	423729	423729	33898	67797	16949	1	0	5	8	29	3	3	0	0	2	2	1	1	0	0	1	1	2058	1341369	845	12112	36929	57157	592.085	1148735	344157	5954983	2474337	43219	-45289	-48282	-49229	0	75	8333	8333	7	5	8333	1	7786	1667	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
